# y z Fx
-7.9104500000000000e-01 -7.9104500000000000e-01 -3.7640012999999899e-10
-7.8115693750000004e-01 -7.9104500000000000e-01 -4.0264154967318936e-10
-7.7126887499999996e-01 -7.9104500000000000e-01 -4.3076325642606981e-10
-7.6138081250000000e-01 -7.9104500000000000e-01 -4.6077031403366534e-10
-7.5149274999999993e-01 -7.9104500000000000e-01 -4.9266719118207440e-10
-7.4160468749999997e-01 -7.9104500000000000e-01 -5.2645667951576853e-10
-7.3171662500000001e-01 -7.9104500000000000e-01 -5.6213902222189983e-10
-7.2182856249999994e-01 -7.9104500000000000e-01 -5.9971122578922478e-10
-7.1194049999999998e-01 -7.9104500000000000e-01 -6.3916653037334738e-10
-7.0205243750000002e-01 -7.9104500000000000e-01 -6.8049401676718617e-10
-6.9216437499999994e-01 -7.9104500000000000e-01 -7.2367833033047306e-10
-6.8227631249999998e-01 -7.9104500000000000e-01 -7.6869950438863444e-10
-6.7238825000000002e-01 -7.9104500000000000e-01 -8.1553286758276198e-10
-6.6250018750000006e-01 -7.9104500000000000e-01 -8.6414902145099570e-10
-6.5261212499999999e-01 -7.9104500000000000e-01 -9.1451387615943277e-10
-6.4272406250000003e-01 -7.9104500000000000e-01 -9.6658873378875252e-10
-6.3283600000000007e-01 -7.9104500000000000e-01 -1.0203304099317869e-09
-6.2294793749999999e-01 -7.9104500000000000e-01 -1.0756913855771995e-09
-6.1305987500000003e-01 -7.9104500000000000e-01 -1.1326199823548119e-09
-6.0317181249999996e-01 -7.9104500000000000e-01 -1.1910605552077459e-09
-5.9328375000000000e-01 -7.9104500000000000e-01 -1.2509536974439166e-09
-5.8339568750000004e-01 -7.9104500000000000e-01 -1.3122364539124451e-09
-5.7350762499999997e-01 -7.9104500000000000e-01 -1.3748425387565979e-09
-5.6361956249999989e-01 -7.9104500000000000e-01 -1.4387025548210706e-09
-5.5373149999999993e-01 -7.9104500000000000e-01 -1.5037442123442277e-09
-5.4384343749999997e-01 -7.9104500000000000e-01 -1.5698925450516253e-09
-5.3395537500000001e-01 -7.9104500000000000e-01 -1.6370701221913095e-09
-5.2406731249999994e-01 -7.9104500000000000e-01 -1.7051972554198069e-09
-5.1417924999999998e-01 -7.9104500000000000e-01 -1.7741921997649545e-09
-5.0429118750000002e-01 -7.9104500000000000e-01 -1.8439713481629650e-09
-4.9440312500000000e-01 -7.9104500000000000e-01 -1.9144494192964428e-09
-4.8451506250000004e-01 -7.9104500000000000e-01 -1.9855396386517301e-09
-4.7462699999999997e-01 -7.9104500000000000e-01 -2.0571539128717795e-09
-4.6473893749999995e-01 -7.9104500000000000e-01 -2.1292029976081107e-09
-4.5485087499999999e-01 -7.9104500000000000e-01 -2.2015966591758741e-09
-4.4496281250000003e-01 -7.9104500000000000e-01 -2.2742438303923422e-09
-4.3507475000000001e-01 -7.9104500000000000e-01 -2.3470527610343223e-09
-4.2518668749999999e-01 -7.9104500000000000e-01 -2.4199311633864887e-09
-4.1529862499999992e-01 -7.9104500000000000e-01 -2.4927863533729647e-09
-4.0541056249999996e-01 -7.9104500000000000e-01 -2.5655253877707125e-09
-3.9552250000000000e-01 -7.9104500000000000e-01 -2.6380551979974578e-09
-3.8563443749999993e-01 -7.9104500000000000e-01 -2.7102827209510133e-09
-3.7574637499999997e-01 -7.9104500000000000e-01 -2.7821150273521935e-09
-3.6585831250000000e-01 -7.9104500000000000e-01 -2.8534594480121721e-09
-3.5597024999999999e-01 -7.9104500000000000e-01 -2.9242236984079155e-09
-3.4608218749999997e-01 -7.9104500000000000e-01 -2.9943160019078317e-09
-3.3619412499999995e-01 -7.9104500000000000e-01 -3.0636452119451572e-09
-3.2630606249999999e-01 -7.9104500000000000e-01 -3.1321209333895181e-09
-3.1641799999999992e-01 -7.9104500000000000e-01 -3.1996536433189405e-09
-3.0652993749999996e-01 -7.9104500000000000e-01 -3.2661548113456939e-09
-2.9664187500000000e-01 -7.9104500000000000e-01 -3.3315370196008235e-09
-2.8675381249999993e-01 -7.9104500000000000e-01 -3.3957140824343239e-09
-2.7686574999999997e-01 -7.9104500000000000e-01 -3.4586011658415543e-09
-2.6697768749999995e-01 -7.9104500000000000e-01 -3.5201149065817728e-09
-2.5708962499999999e-01 -7.9104500000000000e-01 -3.5801735309122982e-09
-2.4720156250000000e-01 -7.9104500000000000e-01 -3.6386969728219533e-09
-2.3731349999999996e-01 -7.9104500000000000e-01 -3.6956069916103819e-09
-2.2742543749999999e-01 -7.9104500000000000e-01 -3.7508272886259154e-09
-2.1753737499999992e-01 -7.9104500000000000e-01 -3.8042836229439759e-09
-2.0764931249999996e-01 -7.9104500000000000e-01 -3.8559039257405271e-09
-1.9776125000000000e-01 -7.9104500000000000e-01 -3.9056184130914711e-09
-1.8787318749999996e-01 -7.9104500000000000e-01 -3.9533596969082847e-09
-1.7798512499999999e-01 -7.9104500000000000e-01 -3.9990628937035675e-09
-1.6809706249999992e-01 -7.9104500000000000e-01 -4.0426657308669224e-09
-1.5820899999999996e-01 -7.9104500000000000e-01 -4.0841086501218101e-09
-1.4832093750000000e-01 -7.9104500000000000e-01 -4.1233349078277954e-09
-1.3843287499999996e-01 -7.9104500000000000e-01 -4.1602906717896956e-09
-1.2854481249999999e-01 -7.9104500000000000e-01 -4.1949251142355523e-09
-1.1865674999999994e-01 -7.9104500000000000e-01 -4.2271905006288962e-09
-1.0876868749999996e-01 -7.9104500000000000e-01 -4.2570422739872856e-09
-9.8880625000000000e-02 -7.9104500000000000e-01 -4.2844391343887633e-09
-8.8992562499999942e-02 -7.9104500000000000e-01 -4.3093431133597685e-09
-7.9104499999999980e-02 -7.9104500000000000e-01 -4.3317196428531681e-09
-6.9216437499999936e-02 -7.9104500000000000e-01 -4.3515376185418851e-09
-5.9328374999999968e-02 -7.9104500000000000e-01 -4.3687694571731881e-09
-4.9440312500000000e-02 -7.9104500000000000e-01 -4.3833911477499232e-09
-3.9552249999999949e-02 -7.9104500000000000e-01 -4.3953822963282082e-09
-2.9664187499999984e-02 -7.9104500000000000e-01 -4.4047261642458600e-09
-1.9776124999999929e-02 -7.9104500000000000e-01 -4.4114096996220104e-09
-9.8880624999999646e-03 -7.9104500000000000e-01 -4.4154235619957612e-09
0.0000000000000000e+00 -7.9104500000000000e-01 -4.4167621399999979e-09
9.8880624999999646e-03 -7.9104500000000000e-01 -4.4154235619957612e-09
1.9776125000000106e-02 -7.9104500000000000e-01 -4.4114096996220120e-09
2.9664187500000071e-02 -7.9104500000000000e-01 -4.4047261642458616e-09
3.9552250000000032e-02 -7.9104500000000000e-01 -4.3953822963282099e-09
4.9440312500000000e-02 -7.9104500000000000e-01 -4.3833911477499240e-09
5.9328374999999968e-02 -7.9104500000000000e-01 -4.3687694571731889e-09
6.9216437500000103e-02 -7.9104500000000000e-01 -4.3515376185418843e-09
7.9104500000000064e-02 -7.9104500000000000e-01 -4.3317196428531673e-09
8.8992562500000039e-02 -7.9104500000000000e-01 -4.3093431133597669e-09
9.8880625000000000e-02 -7.9104500000000000e-01 -4.2844391343887616e-09
1.0876868749999996e-01 -7.9104500000000000e-01 -4.2570422739872864e-09
1.1865675000000010e-01 -7.9104500000000000e-01 -4.2271905006288929e-09
1.2854481250000008e-01 -7.9104500000000000e-01 -4.1949251142355515e-09
1.3843287500000004e-01 -7.9104500000000000e-01 -4.1602906717896948e-09
1.4832093750000000e-01 -7.9104500000000000e-01 -4.1233349078277979e-09
1.5820900000000013e-01 -7.9104500000000000e-01 -4.0841086501218109e-09
1.6809706250000012e-01 -7.9104500000000000e-01 -4.0426657308669215e-09
1.7798512500000008e-01 -7.9104500000000000e-01 -3.9990628937035642e-09
1.8787318750000004e-01 -7.9104500000000000e-01 -3.9533596969082847e-09
1.9776125000000000e-01 -7.9104500000000000e-01 -3.9056184130914711e-09
2.0764931250000013e-01 -7.9104500000000000e-01 -3.8559039257405238e-09
2.1753737500000012e-01 -7.9104500000000000e-01 -3.8042836229439735e-09
2.2742543750000008e-01 -7.9104500000000000e-01 -3.7508272886259154e-09
2.3731350000000004e-01 -7.9104500000000000e-01 -3.6956069916103815e-09
2.4720156250000000e-01 -7.9104500000000000e-01 -3.6386969728219554e-09
2.5708962500000015e-01 -7.9104500000000000e-01 -3.5801735309122974e-09
2.6697768750000012e-01 -7.9104500000000000e-01 -3.5201149065817712e-09
2.7686575000000008e-01 -7.9104500000000000e-01 -3.4586011658415547e-09
2.8675381250000004e-01 -7.9104500000000000e-01 -3.3957140824343235e-09
2.9664187500000000e-01 -7.9104500000000000e-01 -3.3315370196008231e-09
3.0652993750000013e-01 -7.9104500000000000e-01 -3.2661548113456931e-09
3.1641800000000009e-01 -7.9104500000000000e-01 -3.1996536433189388e-09
3.2630606250000005e-01 -7.9104500000000000e-01 -3.1321209333895181e-09
3.3619412500000001e-01 -7.9104500000000000e-01 -3.0636452119451580e-09
3.4608218749999997e-01 -7.9104500000000000e-01 -2.9943160019078317e-09
3.5597025000000015e-01 -7.9104500000000000e-01 -2.9242236984079143e-09
3.6585831250000012e-01 -7.9104500000000000e-01 -2.8534594480121717e-09
3.7574637500000008e-01 -7.9104500000000000e-01 -2.7821150273521927e-09
3.8563443750000004e-01 -7.9104500000000000e-01 -2.7102827209510128e-09
3.9552250000000000e-01 -7.9104500000000000e-01 -2.6380551979974578e-09
4.0541056250000013e-01 -7.9104500000000000e-01 -2.5655253877707109e-09
4.1529862500000009e-01 -7.9104500000000000e-01 -2.4927863533729647e-09
4.2518668750000005e-01 -7.9104500000000000e-01 -2.4199311633864871e-09
4.3507475000000001e-01 -7.9104500000000000e-01 -2.3470527610343215e-09
4.4496281250000003e-01 -7.9104500000000000e-01 -2.2742438303923418e-09
4.5485087500000015e-01 -7.9104500000000000e-01 -2.2015966591758708e-09
4.6473893750000012e-01 -7.9104500000000000e-01 -2.1292029976081090e-09
4.7462700000000008e-01 -7.9104500000000000e-01 -2.0571539128717779e-09
4.8451506250000004e-01 -7.9104500000000000e-01 -1.9855396386517285e-09
4.9440312500000000e-01 -7.9104500000000000e-01 -1.9144494192964407e-09
5.0429118750000013e-01 -7.9104500000000000e-01 -1.8439713481629624e-09
5.1417925000000009e-01 -7.9104500000000000e-01 -1.7741921997649514e-09
5.2406731250000005e-01 -7.9104500000000000e-01 -1.7051972554198053e-09
5.3395537500000001e-01 -7.9104500000000000e-01 -1.6370701221913081e-09
5.4384343749999997e-01 -7.9104500000000000e-01 -1.5698925450516230e-09
5.5373150000000015e-01 -7.9104500000000000e-01 -1.5037442123442259e-09
5.6361956250000012e-01 -7.9104500000000000e-01 -1.4387025548210683e-09
5.7350762500000008e-01 -7.9104500000000000e-01 -1.3748425387565961e-09
5.8339568750000004e-01 -7.9104500000000000e-01 -1.3122364539124445e-09
5.9328375000000000e-01 -7.9104500000000000e-01 -1.2509536974439162e-09
6.0317181250000018e-01 -7.9104500000000000e-01 -1.1910605552077436e-09
6.1305987500000014e-01 -7.9104500000000000e-01 -1.1326199823548108e-09
6.2294793750000010e-01 -7.9104500000000000e-01 -1.0756913855771978e-09
6.3283600000000007e-01 -7.9104500000000000e-01 -1.0203304099317869e-09
6.4272406250000003e-01 -7.9104500000000000e-01 -9.6658873378875293e-10
6.5261212500000010e-01 -7.9104500000000000e-01 -9.1451387615943246e-10
6.6250018750000006e-01 -7.9104500000000000e-01 -8.6414902145099570e-10
6.7238825000000002e-01 -7.9104500000000000e-01 -8.1553286758276240e-10
6.8227631249999998e-01 -7.9104500000000000e-01 -7.6869950438863527e-10
6.9216437499999994e-01 -7.9104500000000000e-01 -7.2367833033047389e-10
7.0205243750000013e-01 -7.9104500000000000e-01 -6.8049401676718617e-10
7.1194050000000009e-01 -7.9104500000000000e-01 -6.3916653037334696e-10
7.2182856250000005e-01 -7.9104500000000000e-01 -5.9971122578922405e-10
7.3171662500000001e-01 -7.9104500000000000e-01 -5.6213902222189911e-10
7.4160468749999997e-01 -7.9104500000000000e-01 -5.2645667951576770e-10
7.5149275000000015e-01 -7.9104500000000000e-01 -4.9266719118207254e-10
7.6138081250000011e-01 -7.9104500000000000e-01 -4.6077031403366358e-10
7.7126887500000008e-01 -7.9104500000000000e-01 -4.3076325642606862e-10
7.8115693750000004e-01 -7.9104500000000000e-01 -4.0264154967318890e-10
7.9104500000000000e-01 -7.9104500000000000e-01 -3.7640013000000028e-10

-7.9104500000000000e-01 -7.8115693750000004e-01 -4.0264154967318926e-10
-7.8115693750000004e-01 -7.8115693750000004e-01 5.2756191575614372e-09
-7.7126887499999996e-01 -7.8115693750000004e-01 -4.0881814323337599e-10
-7.6138081250000000e-01 -7.8115693750000004e-01 -9.0985140901866269e-09
-7.5149274999999993e-01 -7.8115693750000004e-01 -1.5946904068303800e-08
-7.4160468749999997e-01 -7.8115693750000004e-01 -1.8601316661722914e-08
-7.3171662500000001e-01 -7.8115693750000004e-01 -1.6405922411105201e-08
-7.2182856249999994e-01 -7.8115693750000004e-01 -9.7877259740169319e-09
-7.1194049999999998e-01 -7.8115693750000004e-01 2.0640864054833832e-10
-7.0205243750000002e-01 -7.8115693750000004e-01 1.2249342225542225e-08
-6.9216437499999994e-01 -7.8115693750000004e-01 2.4973595876234540e-08
-6.8227631249999998e-01 -7.8115693750000004e-01 3.7131907856888842e-08
-6.7238825000000002e-01 -7.8115693750000004e-01 4.7695602105596426e-08
-6.6250018750000006e-01 -7.8115693750000004e-01 5.5905237044642835e-08
-6.5261212499999999e-01 -7.8115693750000004e-01 6.1285608068631789e-08
